id,collection,dc.contributor.author,dc.contributor.author[],dc.date.accessioned,dc.date.accessioned[],dc.date.available,dc.date.available[],dc.date.issued,dc.date.issued[],dc.description.provenance[en],dc.identifier.uri,dc.language.iso[],dc.publisher[],dc.subject[],dc.title[],dc.title[en_US],dc.type[]
"5ec5f683-6e61-4e86-bd23-01410f2808a5","108/33",,"US4747225A||Vereinigte Edelstahlwerke Aktiengesellschaft","2021-05-18T09:05:12Z","2016-12-02T09:57:50Z","2021-05-18T09:05:12Z","2016-12-02T09:57:50Z",,"1988-05-31","Made available in DSpace on 2016-12-02T09:57:50Z (GMT). No. of bitstreams: 1
us4747225a.pdf: 632099 bytes, checksum: 563b54616d14b563fdcffd22678357dd (MD5)
  Previous issue date: 1988-05-31||Made available in DSpace on 2021-05-18T09:05:12Z (GMT). No. of bitstreams: 1
us4747225a.pdf: 632099 bytes, checksum: 563b54616d14b563fdcffd22678357dd (MD5)
  Previous issue date: 1988-05-31","http://localhost:8080/xmlui/handle/108/21891",,,,"Weapon barrel with metallorgically bonded wear resist",,
"5f6f4ef7-d337-4065-b633-c45d66afc40f","108/33",,"EP0471616A1||{n/a}","2021-05-18T09:07:04Z","2016-12-02T09:57:59Z","2021-05-18T09:07:04Z","2016-12-02T09:57:59Z",,"2003-05-29","Made available in DSpace on 2016-12-02T09:57:59Z (GMT). No. of bitstreams: 1
ep471616a1.pdf: 486433 bytes, checksum: 7b8aa3f06e6fff7eca301e0b30afafb6 (MD5)
  Previous issue date: 2003-05-29||Made available in DSpace on 2021-05-18T09:07:04Z (GMT). No. of bitstreams: 1
ep471616a1.pdf: 486433 bytes, checksum: 7b8aa3f06e6fff7eca301e0b30afafb6 (MD5)
  Previous issue date: 2003-05-29","http://localhost:8080/xmlui/handle/108/22006",,,,"Self-contained round having ring airfoil projectile and launcher therefor",,
"5f92e91c-4e8b-4866-b974-56325d8027cd","108/33",,"US1354416(A)||None","2021-05-18T09:17:04Z","2016-12-02T09:58:34Z","2021-05-18T09:17:04Z","2016-12-02T09:58:34Z",,"1920-09-28","Made available in DSpace on 2016-12-02T09:58:34Z (GMT). No. of bitstreams: 1
us1354416(a).pdf: 327126 bytes, checksum: aa4a865d2a7312084db0dd2db8c64c7e (MD5)
  Previous issue date: 1920-09-28||Made available in DSpace on 2021-05-18T09:17:04Z (GMT). No. of bitstreams: 1
us1354416(a).pdf: 327126 bytes, checksum: aa4a865d2a7312084db0dd2db8c64c7e (MD5)
  Previous issue date: 1920-09-28","http://localhost:8080/xmlui/handle/108/22514",,,,"Silencer-coupling (TIRC 12070)",,
"5f9fc430-4f32-4e6f-b64c-b92b54b05848","108/33",,"US5633038A||Atlantic Richfield Company","2021-05-18T09:06:35Z","2016-12-02T09:57:57Z","2021-05-18T09:06:35Z","2016-12-02T09:57:57Z",,"1997-05-27","Made available in DSpace on 2016-12-02T09:57:57Z (GMT). No. of bitstreams: 1
us5633038a.pdf: 594119 bytes, checksum: bf96c325c581ea5346ba407ee26c1e3d (MD5)
  Previous issue date: 1997-05-27||Made available in DSpace on 2021-05-18T09:06:35Z (GMT). No. of bitstreams: 1
us5633038a.pdf: 594119 bytes, checksum: bf96c325c581ea5346ba407ee26c1e3d (MD5)
  Previous issue date: 1997-05-27","http://localhost:8080/xmlui/handle/108/21980",,,,"Method of treatment of pipelines and other steel surfaces for improved coating adhesion",,
"5fdee529-6d44-40ac-9c8b-110b49150bab","108/33",,"US6439119B1||The United States of America as represented by the","2021-05-18T09:12:55Z","2016-12-02T09:58:22Z","2021-05-18T09:12:55Z","2016-12-02T09:58:22Z",,"2002-08-27","Made available in DSpace on 2016-12-02T09:58:22Z (GMT). No. of bitstreams: 1
us6439119b1.pdf: 410289 bytes, checksum: 19cec5ceb1174a2ad0ad856ee8b9ee7a (MD5)
  Previous issue date: 2002-08-27||Made available in DSpace on 2021-05-18T09:12:55Z (GMT). No. of bitstreams: 1
us6439119b1.pdf: 410289 bytes, checksum: 19cec5ceb1174a2ad0ad856ee8b9ee7a (MD5)
  Previous issue date: 2002-08-27","http://localhost:8080/xmlui/handle/108/22346",,,,"Lockable electro-optical high voltage apparatus and method for slapper detonators",,
"602a4694-1dcc-4b16-a8d0-cf1bba8661b8","108/33",,"US368085(A)||None","2021-05-18T09:04:01Z","2016-12-02T09:58:45Z","2021-05-18T09:04:01Z","2016-12-02T09:58:45Z",,"1887","Made available in DSpace on 2016-12-02T09:58:45Z (GMT). No. of bitstreams: 1
us368085(a).pdf: 220670 bytes, checksum: c33fe4c9e52cfe941afbe21428af9f92 (MD5)
  Previous issue date: null||Made available in DSpace on 2021-05-18T09:04:01Z (GMT). No. of bitstreams: 1
us368085(a).pdf: 220670 bytes, checksum: c33fe4c9e52cfe941afbe21428af9f92 (MD5)
  Previous issue date: 1887","http://localhost:8080/xmlui/handle/108/22670",,,,"FIRE EXTINGUISHER (TIRC 8393)",,
"6048c1cb-0dcf-4ea6-8b1f-a3dc26b2d512","108/33",,"US6564716B1||KDI Precision Products, Inc.","2021-05-18T09:14:29Z","2016-12-02T09:58:25Z","2021-05-18T09:14:29Z","2016-12-02T09:58:25Z",,"2003","Made available in DSpace on 2016-12-02T09:58:25Z (GMT). No. of bitstreams: 1
us6564716b1.pdf: 577467 bytes, checksum: 25529a176762eb122d4187c9eab4d5b3 (MD5)
  Previous issue date: 2003||Made available in DSpace on 2021-05-18T09:14:29Z (GMT). No. of bitstreams: 1
us6564716b1.pdf: 577467 bytes, checksum: 25529a176762eb122d4187c9eab4d5b3 (MD5)
  Previous issue date: 2003","http://localhost:8080/xmlui/handle/108/22385",,,,"Fuzes having centrifugal arming lock for a munition",,
"60da828b-1e21-4fdc-8fec-6a94123ca83d","108/33",,"US4544829(A)||TDK Corporation","2021-05-18T09:20:13Z","2016-12-02T09:58:42Z","2021-05-18T09:20:13Z","2016-12-02T09:58:42Z",,"1985-10-01","Made available in DSpace on 2016-12-02T09:58:42Z (GMT). No. of bitstreams: 1
us4544829(a).pdf: 846746 bytes, checksum: 0f5cc498847c4069f0003242cde84419 (MD5)
  Previous issue date: 1985-10-01||Made available in DSpace on 2021-05-18T09:20:13Z (GMT). No. of bitstreams: 1
us4544829(a).pdf: 846746 bytes, checksum: 0f5cc498847c4069f0003242cde84419 (MD5)
  Previous issue date: 1985-10-01","http://localhost:8080/xmlui/handle/108/22633",,,,"Electric soldering iron having a PTC heating element (TIRC 16059)",,
"61393ba9-938c-4cd6-89e6-7f270476c039","108/33",,"US4638713(A)||Vickers Public Limited Company","2021-05-18T09:17:59Z","2016-12-02T09:58:39Z","2021-05-18T09:17:59Z","2016-12-02T09:58:39Z",,"1987-01-27","Made available in DSpace on 2016-12-02T09:58:39Z (GMT). No. of bitstreams: 1
us4638713(a).pdf: 276991 bytes, checksum: 68eca5738119e38cb5b1b7ebcf6de22c (MD5)
  Previous issue date: 1987-01-27||Made available in DSpace on 2021-05-18T09:17:59Z (GMT). No. of bitstreams: 1
us4638713(a).pdf: 276991 bytes, checksum: 68eca5738119e38cb5b1b7ebcf6de22c (MD5)
  Previous issue date: 1987-01-27","http://localhost:8080/xmlui/handle/108/22589",,,,"Thermal sleeve for gun barrels (TIRC 16644)",,
"61669246-0ffb-4b56-806e-d6dbd848ab11","108/33",,"USRE38261E1||General Dynamic Ordnance and Tactical System, Inc.","2021-05-18T09:05:57Z","2016-12-02T09:57:54Z","2021-05-18T09:05:57Z","2016-12-02T09:57:54Z",,"2003-10-07","Made available in DSpace on 2016-12-02T09:57:54Z (GMT). No. of bitstreams: 1
usre38261e1.pdf: 579946 bytes, checksum: 1da3a3040916a33d4f74e2d205ee4ac5 (MD5)
  Previous issue date: 2003-10-07||Made available in DSpace on 2021-05-18T09:05:57Z (GMT). No. of bitstreams: 1
usre38261e1.pdf: 579946 bytes, checksum: 1da3a3040916a33d4f74e2d205ee4ac5 (MD5)
  Previous issue date: 2003-10-07","http://localhost:8080/xmlui/handle/108/21950",,,,"Ranged limited projectile using augmented roll damping",,
"618a62e1-410c-4289-9821-bd6bd9a64696","108/33",,"EP1500902B1","2021-05-18T09:12:39Z","2016-12-02T09:58:21Z","2021-05-18T09:12:39Z","2016-12-02T09:58:21Z",,"2005-08-24","Made available in DSpace on 2016-12-02T09:58:21Z (GMT). No. of bitstreams: 1
ep1500902b1.pdf: 165298 bytes, checksum: c1f82ec41ef04367117fb254daeb65c2 (MD5)
  Previous issue date: 2005-08-24||Made available in DSpace on 2021-05-18T09:12:39Z (GMT). No. of bitstreams: 1
ep1500902b1.pdf: 165298 bytes, checksum: c1f82ec41ef04367117fb254daeb65c2 (MD5)
  Previous issue date: 2005-08-24","http://localhost:8080/xmlui/handle/108/22318",,,,"Self-distructing fuze for a spin-stabilised projectile",,
"618b0c5a-da27-4709-98fd-af42cc1b5511","108/33",,"US6952185B1||The United States of America as represented by the","2021-05-18T09:12:16Z","2016-12-02T09:58:20Z","2021-05-18T09:12:16Z","2016-12-02T09:58:20Z",,"2005-10-04","Made available in DSpace on 2016-12-02T09:58:20Z (GMT). No. of bitstreams: 1
us6952185b1.pdf: 521353 bytes, checksum: 4b817b6c3084912e59c9e42f0470adb1 (MD5)
  Previous issue date: 2005-10-04||Made available in DSpace on 2021-05-18T09:12:16Z (GMT). No. of bitstreams: 1
us6952185b1.pdf: 521353 bytes, checksum: 4b817b6c3084912e59c9e42f0470adb1 (MD5)
  Previous issue date: 2005-10-04","http://localhost:8080/xmlui/handle/108/22312",,,,"Method for manufacturing and tuning the center frequency of a microstrip antenna",,
"618f3ce1-488a-4976-a080-30b853625c6e","108/33",,"US6254394B1||Cubic Defense Systems, Inc.","2021-05-18T09:13:11Z","2016-12-02T09:58:24Z","2021-05-18T09:13:11Z","2016-12-02T09:58:24Z",,"2001-07-03","Made available in DSpace on 2016-12-02T09:58:24Z (GMT). No. of bitstreams: 1
us6254394b1.pdf: 1609316 bytes, checksum: 0fc42116635f3d5b0b776fe379cba739 (MD5)
  Previous issue date: 2001-07-03||Made available in DSpace on 2021-05-18T09:13:11Z (GMT). No. of bitstreams: 1
us6254394b1.pdf: 1609316 bytes, checksum: 0fc42116635f3d5b0b776fe379cba739 (MD5)
  Previous issue date: 2001-07-03","http://localhost:8080/xmlui/handle/108/22364",,,,"Area weapons effect simulation system and method",,
"61a7021b-ca5b-47d2-b8f7-96f1e939f9d0","108/33",,"EP0661516A1||ALLIANT TECHSYSTEMS INC.","2021-05-18T09:09:33Z","2016-12-02T09:58:11Z","2021-05-18T09:09:33Z","2016-12-02T09:58:11Z",,"1995-07-05","Made available in DSpace on 2016-12-02T09:58:11Z (GMT). No. of bitstreams: 1
ep661516a1.pdf: 1054406 bytes, checksum: bd6fd1f333c557db7e8a1c3471b44d6a (MD5)
  Previous issue date: 1995-07-05||Made available in DSpace on 2021-05-18T09:09:33Z (GMT). No. of bitstreams: 1
ep661516a1.pdf: 1054406 bytes, checksum: bd6fd1f333c557db7e8a1c3471b44d6a (MD5)
  Previous issue date: 1995-07-05","http://localhost:8080/xmlui/handle/108/22170",,,,"Multifunctional magnetic fuze",,
"61e9e8f0-d17c-4871-adbe-281ed5b402f5","108/33",,"EP855571B1||AEROSPATIALE MATRA","2021-05-18T09:04:22Z","2016-12-02T09:57:41Z","2021-05-18T09:04:22Z","2016-12-02T09:57:41Z",,"2002-04-10","Made available in DSpace on 2016-12-02T09:57:41Z (GMT). No. of bitstreams: 1
ep855571b1.pdf: 213799 bytes, checksum: 5025d9a22f4fb32f3dee3c4d6a14c871 (MD5)
  Previous issue date: 2002-04-10||Made available in DSpace on 2021-05-18T09:04:22Z (GMT). No. of bitstreams: 1
ep855571b1.pdf: 213799 bytes, checksum: 5025d9a22f4fb32f3dee3c4d6a14c871 (MD5)
  Previous issue date: 2002-04-10","http://localhost:8080/xmlui/handle/108/21776",,,,"Auxiliary device for landmine clearing",,
"621b6a73-ff03-487a-8dd8-8e661aed54ea","108/33",,"US3301634(A)||None","2021-05-18T09:15:52Z","2016-12-02T09:58:32Z","2021-05-18T09:15:52Z","2016-12-02T09:58:32Z",,"1967-01-31","Made available in DSpace on 2016-12-02T09:58:32Z (GMT). No. of bitstreams: 1
us3301634(a).pdf: 162299 bytes, checksum: cb842da18ed6678005c6902f4120bac8 (MD5)
  Previous issue date: 1967-01-31||Made available in DSpace on 2021-05-18T09:15:52Z (GMT). No. of bitstreams: 1
us3301634(a).pdf: 162299 bytes, checksum: cb842da18ed6678005c6902f4120bac8 (MD5)
  Previous issue date: 1967-01-31","http://localhost:8080/xmlui/handle/108/22486",,,,"Process for decomposing manganese sulfate to form manganous oxide and sulfur dioxide (TIRC 7078)",,
"623666a7-e0cd-4d7b-90ea-50aa230e82b9","108/33",,"EP0483787A2||ALLIANT TECHSYSTEMS INC.","2021-05-18T09:04:41Z","2016-12-02T09:57:46Z","2021-05-18T09:04:41Z","2016-12-02T09:57:46Z",,"1992-06-10","Made available in DSpace on 2016-12-02T09:57:46Z (GMT). No. of bitstreams: 1
ep483787a2.pdf: 381292 bytes, checksum: 8601798171fe6158c2f87f129bd94108 (MD5)
  Previous issue date: 1992-06-10||Made available in DSpace on 2021-05-18T09:04:41Z (GMT). No. of bitstreams: 1
ep483787a2.pdf: 381292 bytes, checksum: 8601798171fe6158c2f87f129bd94108 (MD5)
  Previous issue date: 1992-06-10","http://localhost:8080/xmlui/handle/108/21835",,,,"Forward full caliber control tube for a cased telescoped ammunition round",,
"62f333bf-db53-4fed-b6aa-c8a865f8b593","108/33",,"US3992976(A)||The United States of America as represented","2021-05-18T09:20:58Z","2016-12-02T09:58:46Z","2021-05-18T09:20:58Z","2016-12-02T09:58:46Z",,"1976-11-23","Made available in DSpace on 2016-12-02T09:58:46Z (GMT). No. of bitstreams: 1
us3992976(a).pdf: 470532 bytes, checksum: 08b8ce3243f0d8a6b6339b906f5d5e51 (MD5)
  Previous issue date: 1976-11-23||Made available in DSpace on 2021-05-18T09:20:58Z (GMT). No. of bitstreams: 1
us3992976(a).pdf: 470532 bytes, checksum: 08b8ce3243f0d8a6b6339b906f5d5e51 (MD5)
  Previous issue date: 1976-11-23","http://localhost:8080/xmlui/handle/108/22687",,,,"Liquid propellant gun (TIRC 14438)",,
"63096052-71be-48ab-997c-9f74ec17d2f3","108/33",,"US3906861(A)||The United States of America as represented","2021-05-18T09:04:25Z","2016-12-02T09:57:33Z","2021-05-18T09:04:25Z","2016-12-02T09:57:33Z",,"1975-09-23","Made available in DSpace on 2016-12-02T09:57:33Z (GMT). No. of bitstreams: 1
us3906861(a).pdf: 334076 bytes, checksum: c186d3e4e22098caf13e0134f4821b25 (MD5)
  Previous issue date: 1975-09-23||Made available in DSpace on 2021-05-18T09:04:25Z (GMT). No. of bitstreams: 1
us3906861(a).pdf: 334076 bytes, checksum: c186d3e4e22098caf13e0134f4821b25 (MD5)
  Previous issue date: 1975-09-23","http://localhost:8080/xmlui/handle/108/21711",,,,"Fuze sterilization system (TIRC 11799)",,
"63366a8f-5002-49db-ab5b-ae640add83f5","108/33",,"US5107766A||NotAvailable","2021-05-18T09:06:54Z","2016-12-02T09:57:58Z","2021-05-18T09:06:54Z","2016-12-02T09:57:58Z",,"1992-04-28","Made available in DSpace on 2016-12-02T09:57:58Z (GMT). No. of bitstreams: 1
us5107766a.pdf: 284779 bytes, checksum: 9e9b2914529ee016e8b88368ecf65692 (MD5)
  Previous issue date: 1992-04-28||Made available in DSpace on 2021-05-18T09:06:54Z (GMT). No. of bitstreams: 1
us5107766a.pdf: 284779 bytes, checksum: 9e9b2914529ee016e8b88368ecf65692 (MD5)
  Previous issue date: 1992-04-28","http://localhost:8080/xmlui/handle/108/21989",,,,"Follow-thru grenade for military operations in urban terrain (MOUT)",,
"633ef748-2cea-4d65-a968-bb324c0e6a9a","108/33",,"US4023749A||The United States of America as represented by the","2021-05-18T09:10:37Z","2016-12-02T09:58:14Z","2021-05-18T09:10:37Z","2016-12-02T09:58:14Z",,"1977-05-17","Made available in DSpace on 2016-12-02T09:58:14Z (GMT). No. of bitstreams: 1
us4023749a.pdf: 236224 bytes, checksum: 510206f2157cf0648bab320d4b5feb27 (MD5)
  Previous issue date: 1977-05-17||Made available in DSpace on 2021-05-18T09:10:37Z (GMT). No. of bitstreams: 1
us4023749a.pdf: 236224 bytes, checksum: 510206f2157cf0648bab320d4b5feb27 (MD5)
  Previous issue date: 1977-05-17","http://localhost:8080/xmlui/handle/108/22224",,,,"Directional control system for artillery missiles",,
"637af84e-a41d-4d13-9450-f72a25d68fd1","108/33",,"US5771940A||ITT Corporation","2021-05-18T09:05:37Z","2016-12-02T09:57:52Z","2021-05-18T09:05:37Z","2016-12-02T09:57:52Z",,"1998-06-30","Made available in DSpace on 2016-12-02T09:57:52Z (GMT). No. of bitstreams: 1
us5771940a.pdf: 1238178 bytes, checksum: 363f0f71a9550daabf687dd2cd1b9c10 (MD5)
  Previous issue date: 1998-06-30||Made available in DSpace on 2021-05-18T09:05:37Z (GMT). No. of bitstreams: 1
us5771940a.pdf: 1238178 bytes, checksum: 363f0f71a9550daabf687dd2cd1b9c10 (MD5)
  Previous issue date: 1998-06-30","http://localhost:8080/xmlui/handle/108/21916",,,,"Extruded multiple plastic layer coating bonded to a metal tube and process for making the same",,
"639886cc-587d-49d9-9844-8edd9d9f0f19","108/33",,"US3359133(A)||AMERICAN LAVA CORP","2021-05-18T09:15:42Z","2016-12-02T09:58:30Z","2021-05-18T09:15:42Z","2016-12-02T09:58:30Z",,"1967-12-19","Made available in DSpace on 2016-12-02T09:58:30Z (GMT). No. of bitstreams: 1
us3359133(a).pdf: 313752 bytes, checksum: 1c1f7abfe7ad09b6717c6ebdb1676bd7 (MD5)
  Previous issue date: 1967-12-19||Made available in DSpace on 2021-05-18T09:15:42Z (GMT). No. of bitstreams: 1
us3359133(a).pdf: 313752 bytes, checksum: 1c1f7abfe7ad09b6717c6ebdb1676bd7 (MD5)
  Previous issue date: 1967-12-19","http://localhost:8080/xmlui/handle/108/22459",,,,"Ceramic dielectrics (TIRC 8033)",,
"63caa71b-67c8-49a8-9b3a-84531349470f","108/33",,"US4715260(A)||General Electric Company","2021-05-18T09:09:35Z","2016-12-02T09:57:32Z","2021-05-18T09:09:35Z","2016-12-02T09:57:32Z",,"1987-12-29","Made available in DSpace on 2016-12-02T09:57:32Z (GMT). No. of bitstreams: 1
us4715260(a).pdf: 323827 bytes, checksum: bb21eee0fe512ac1dbfaf91f0f9569e1 (MD5)
  Previous issue date: 1987-12-29||Made available in DSpace on 2021-05-18T09:09:35Z (GMT). No. of bitstreams: 1
us4715260(a).pdf: 323827 bytes, checksum: bb21eee0fe512ac1dbfaf91f0f9569e1 (MD5)
  Previous issue date: 1987-12-29","http://localhost:8080/xmlui/handle/108/21697",,,,"Seal (TIRC 17194)",,
"63d51823-e1a4-4076-ba80-eaac31395c27","108/33",,"US4222783(A)||NGK Insulators, Ltd.","2021-05-18T09:15:39Z","2016-12-02T09:58:30Z","2021-05-18T09:15:39Z","2016-12-02T09:58:30Z",,"1980-09-16","Made available in DSpace on 2016-12-02T09:58:30Z (GMT). No. of bitstreams: 1
us4222783(a).pdf: 361948 bytes, checksum: 3ad207d4beb2d948f64a50b986dfea03 (MD5)
  Previous issue date: 1980-09-16||Made available in DSpace on 2021-05-18T09:15:39Z (GMT). No. of bitstreams: 1
us4222783(a).pdf: 361948 bytes, checksum: 3ad207d4beb2d948f64a50b986dfea03 (MD5)
  Previous issue date: 1980-09-16","http://localhost:8080/xmlui/handle/108/22450",,,,"Barium titanate series ceramics having a positive temperature coefficient of electric resistance (TIRC 16055)",,
"642fad31-0783-4e82-af56-7ec9a1896056","108/33",,"US4728979(A)||Olympus Optical Company, Ltd.","2021-05-18T09:19:54Z","2016-12-02T09:58:40Z","2021-05-18T09:19:54Z","2016-12-02T09:58:40Z",,"1988-03-01","Made available in DSpace on 2016-12-02T09:58:40Z (GMT). No. of bitstreams: 1
us4728979(a).pdf: 1019276 bytes, checksum: 7e0c4b77d60d843c3ba078c88a5a2bbd (MD5)
  Previous issue date: 1988-03-01||Made available in DSpace on 2021-05-18T09:19:54Z (GMT). No. of bitstreams: 1
us4728979(a).pdf: 1019276 bytes, checksum: 7e0c4b77d60d843c3ba078c88a5a2bbd (MD5)
  Previous issue date: 1988-03-01","http://localhost:8080/xmlui/handle/108/22605",,,,"Apparatus for exposure control/focus adjustment for camera (TIRC 16940)",,
"644080b7-cb78-4485-9c93-f9b98546c99f","108/33",,"US6522285B2||None","2021-05-18T09:07:48Z","2016-12-02T09:58:04Z","2021-05-18T09:07:48Z","2016-12-02T09:58:04Z",,"2003-02-18","Made available in DSpace on 2016-12-02T09:58:04Z (GMT). No. of bitstreams: 1
us6522285b2.pdf: 1119674 bytes, checksum: 32781325c8ac324944e8691b7dbd054d (MD5)
  Previous issue date: 2003-02-18||Made available in DSpace on 2021-05-18T09:07:48Z (GMT). No. of bitstreams: 1
us6522285b2.pdf: 1119674 bytes, checksum: 32781325c8ac324944e8691b7dbd054d (MD5)
  Previous issue date: 2003-02-18","http://localhost:8080/xmlui/handle/108/22082",,,,"Ground-penetrating imaging and detecting radar",,
"646aa8a6-1540-4a05-bbd6-d1a5c8ffdaa1","108/33",,"US6254394B1||Cubic Defense Systems, Inc.","2021-05-18T09:10:35Z","2016-12-02T09:58:14Z","2021-05-18T09:10:35Z","2016-12-02T09:58:14Z",,"2001-07-03","Made available in DSpace on 2016-12-02T09:58:14Z (GMT). No. of bitstreams: 1
us6254394b1.pdf: 1609316 bytes, checksum: 0fc42116635f3d5b0b776fe379cba739 (MD5)
  Previous issue date: 2001-07-03||Made available in DSpace on 2021-05-18T09:10:35Z (GMT). No. of bitstreams: 1
us6254394b1.pdf: 1609316 bytes, checksum: 0fc42116635f3d5b0b776fe379cba739 (MD5)
  Previous issue date: 2001-07-03","http://localhost:8080/xmlui/handle/108/22220",,,,"Area weapons effect simulation system and method",,
"65341858-e3ec-4819-a305-a0fd435a025e","108/33",,"US20050150997A1||SAAB AB","2021-05-18T09:05:41Z","2016-12-02T09:57:50Z","2021-05-18T09:05:41Z","2016-12-02T09:57:50Z",,"2005-07-14","Made available in DSpace on 2016-12-02T09:57:50Z (GMT). No. of bitstreams: 1
us20050150997a1.pdf: 475122 bytes, checksum: 8ef66f12a484ef3304354050a68390b8 (MD5)
  Previous issue date: 2005-07-14||Made available in DSpace on 2021-05-18T09:05:41Z (GMT). No. of bitstreams: 1
us20050150997a1.pdf: 475122 bytes, checksum: 8ef66f12a484ef3304354050a68390b8 (MD5)
  Previous issue date: 2005-07-14","http://localhost:8080/xmlui/handle/108/21896",,,,"Method and system for calculating a flight route",,
"6595af0a-8c8a-4b4b-a55b-a18afb626307","108/33",,"WO2005057123A1","2021-05-18T09:04:50Z","2016-12-02T09:57:47Z","2021-05-18T09:04:50Z","2016-12-02T09:57:47Z",,"2005-06-23","Made available in DSpace on 2016-12-02T09:57:47Z (GMT). No. of bitstreams: 1
wo2005057123a1.pdf: 1508675 bytes, checksum: 25e8f4c8278a85051707a808973a12f0 (MD5)
  Previous issue date: 2005-06-23||Made available in DSpace on 2021-05-18T09:04:50Z (GMT). No. of bitstreams: 1
wo2005057123a1.pdf: 1508675 bytes, checksum: 25e8f4c8278a85051707a808973a12f0 (MD5)
  Previous issue date: 2005-06-23","http://localhost:8080/xmlui/handle/108/21850",,,,"PROGRESSIVE PROPELLANT CHARGE WITH HIGH CHARGE DENSITY",,
"65a64e1b-3484-4725-85f2-b8f28e4e315a","108/33",,"US3503300(A)||None","2021-05-18T09:19:04Z","2016-12-02T09:58:40Z","2021-05-18T09:19:04Z","2016-12-02T09:58:40Z",,"1970-03-31","Made available in DSpace on 2016-12-02T09:58:40Z (GMT). No. of bitstreams: 1
us3503300(a).pdf: 1392392 bytes, checksum: 61fb634429427f58ddb37592e55f779a (MD5)
  Previous issue date: 1970-03-31||Made available in DSpace on 2021-05-18T09:19:04Z (GMT). No. of bitstreams: 1
us3503300(a).pdf: 1392392 bytes, checksum: 61fb634429427f58ddb37592e55f779a (MD5)
  Previous issue date: 1970-03-31","http://localhost:8080/xmlui/handle/108/22606",,,,"HIGH FIRING RATE HYPERVELOCITY GUN AND AMMUNITION THEREFOR (TIRC 12069)",,
